CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE
0000218322;0000028034;SUBREGION;Холм-Жирковский район;;;;;;
0000218727;0000028034;SUBREGION;Темкинский район;;;;;;
0000218989;0000028034;SUBREGION;Ярцевский район;;;;215800;;
0000219005;0000218989;CITY;Ярцево;;;10801;;;
0000219752;0000028034;SUBREGION;Шумячский район;;;;216410;;
0000028035;0000028024;REGION;Тамбовская область;;;10802;392000;;
0000219991;0000028035;CITY;Котовск;;;20265;393194;;
0000220054;0000028035;CITY;Моршанск;;;20696;;;
0000220223;0000028035;CITY;Тамбов;;;13;;;
0000220921;0000028035;CITY;Кирсанов;;;20700;;;
0000221033;0000028035;CITY;Мичуринск;;;10803;;;
0000221320;0000028035;SUBREGION;Тамбовский район;;;;392500;;
0000222530;0000028035;CITY;Уварово;;;20663;;;
0000222643;0000028035;CITY;Рассказово;;;20701;;;
0000222837;0000028035;SUBREGION;Бондарский район;;;;393230;;
0000223103;0000028035;SUBREGION;Гавриловский район;;;;393160;;
0000223334;0000028035;SUBREGION;Жердевский район;;;;393670;;
0000223619;0000223334;CITY;Жердевка;;;20661;;;
0000223734;0000028035;SUBREGION;Инжавинский район;;;;393310;;
0000224186;0000028035;SUBREGION;Знаменский район;;;;393190;;
0000224411;0000028035;SUBREGION;Мичуринский район;;;;393760;;
0000224973;0000028035;SUBREGION;Кирсановский район;;;;393360;;
0000225337;0000028035;SUBREGION;Мордовский район;;;;393600;;
0000225600;0000028035;SUBREGION;Моршанский район;;;;393950;;
0000226205;0000028035;SUBREGION;Мучкапский район;;;;393000;;
0000226475;0000028035;SUBREGION;Никифоровский район;;;;393760;;
0000226832;0000028035;SUBREGION;Петровский район;;;;393070;;
0000227325;0000028035;SUBREGION;Первомайский район;;;;393700;;
0000227727;0000028035;SUBREGION;Рассказовский район;;;;393250;;
0000228072;0000028035;SUBREGION;Пичаевский район;;;;393230;;
0000228350;0000028035;SUBREGION;Сампурский район;;;;393000;;
0000228616;0000028035;SUBREGION;Ржаксинский район;;;;393000;;
0000228997;0000028035;SUBREGION;Сосновский район;;;;393840;;
0000229514;0000028035;SUBREGION;Староюрьевский район;;;;393800;;
0000229787;0000028035;SUBREGION;Уваровский район;;;;393460;;
0000229999;0000028035;SUBREGION;Токаревский район;;;;393550;;
0000230341;0000028035;SUBREGION;Уметский район;;;;393130;;
0000028036;0000028024;REGION;Тверская область;;;10819;;;
0000230626;0000028036;CITY;Тверь;;;14;;;
0000231514;0000028036;CITY;Нелидово;;;10816;;;
0000231721;0000028036;CITY;Торжок;;;10822;;;
0000231903;0000028036;CITY;Кимры;;;10811;;;
0000232175;0000028036;CITY;Ржев;;;10820;;;
0000232488;0000028036;CITY;Вышний Волочек;;;10807;;;
0000232811;0000028036;SUBREGION;Калининский район;;;;;;
0000233811;0000028036;SUBREGION;Андреапольский район;;;;;;
0000233812;0000233811;CITY;Андреаполь;;;26480;;;
0000234262;0000028036;SUBREGION;Бежецкий район;;;;;;
0000234738;0000234262;CITY;Бежецк;;;10804;;;
0000234886;0000028036;SUBREGION;Бельский район;;;;;;
0000234891;0000234886;CITY;Белый;;;20581;172530;;
0000235286;0000028036;SUBREGION;Бологовский район;;;;;;
0000235502;0000235286;CITY;Бологое;;;10805;;;
0000236101;0000028036;SUBREGION;Весьегонский район;;;;;;
0000236102;0000236101;CITY;Весьегонск;;;10806;;;
0000236602;0000028036;SUBREGION;Вышневолоцкий район;;;;;;
0000237185;0000028036;SUBREGION;Западнодвинский район;;;;;;
0000237577;0000237185;CITY;Западная Двина;;;10808;;;
0000237732;0000028036;SUBREGION;Жарковский район;;;;;;
0000238020;0000028036;SUBREGION;Зубцовский район;;;;;;
0000238453;0000238020;CITY;Зубцов;;;20601;;;
0000238532;0000028036;SUBREGION;Калязинский район;;;;;;
0000238533;0000238532;CITY;Калязин;;;10809;;;
0000239167;0000028036;SUBREGION;Кесовогорский район;;;;;;
0000239404;0000028036;SUBREGION;Кашинский район;;;;;;
0000239405;0000239404;CITY;Кашин;;;10810;;;
0000240031;0000028036;SUBREGION;Конаковский район;;;;;;
0000240724;0000240031;CITY;Конаково;;;10812;;;
0000241283;0000028036;SUBREGION;Кимрский район;;;;;;
0000241933;0000028036;SUBREGION;Краснохолмский район;;;;;;
0000242137;0000241933;CITY;Красный Холм;;;10813;;;
0000242208;0000028036;SUBREGION;Лесной район;;;;;;
0000242476;0000028036;SUBREGION;Кувшиновский район;;;;;;
0000242477;0000242476;CITY;Кувшиново;;;20619;;;
0000242806;0000028036;SUBREGION;Лихославльский район;;;;;;
0000242815;0000242806;CITY;Лихославль;;;10814;171210;;
0000243256;0000028036;SUBREGION;Максатихинский район;;;;;;
0000243671;0000028036;SUBREGION;Молоковский район;;;;;;
0000243905;0000028036;SUBREGION;Нелидовский район;;;;;;
0000244218;0000028036;SUBREGION;Осташковский район;;;;;;
0000244219;0000244218;CITY;Осташков;;;10818;;;
0000244716;0000028036;SUBREGION;Пеновский район;;;;;;
0000245042;0000028036;SUBREGION;Оленинский район;;;;;;
0000245509;0000028036;SUBREGION;Рамешковский район;;;;;;
0000245957;0000028036;SUBREGION;Ржевский район;;;;;;
0000246473;0000028036;SUBREGION;Сандовский район;;;;;;
0000246762;0000028036;SUBREGION;Селижаровский район;;;;;;
0000247504;0000028036;SUBREGION;Старицкий район;;;;;;
0000248003;0000247504;CITY;Старица;;;10821;171361;;
0000248042;0000028036;SUBREGION;Сонковский район;;;;;;
0000248291;0000028036;SUBREGION;Спировский район;;;;;;
0000248629;0000028036;SUBREGION;Торжокский район;;;;;;
0000249250;0000028036;SUBREGION;Торопецкий район;;;;;;
0000249273;0000249250;CITY;Торопец;;;10823;172840;;
0000249826;0000028036;SUBREGION;Удомельский район;;;;;;
0000250154;0000249826;CITY;Удомля;;;10824;;;
0000250235;0000028036;SUBREGION;Фировский район;;;;;;
0000028037;0000028024;REGION;Тульская область;;;10832;;;
0000250453;0000028037;CITY;Тула;;;15;;;
0000251693;0000028037;CITY;Донской;;;10827;;;
0000252033;0000028037;SUBREGION;Алексинский район;;;;;;
0000252379;0000252033;CITY;Алексин;;;10825;;;
0000252619;0000028037;SUBREGION;Арсеньевский район;;;;;;
0000252869;0000028037;SUBREGION;Белевский район;;;;;;
0000253162;0000252869;CITY;Белев;;;37164;;;
0000253280;0000028037;SUBREGION;Богородицкий район;;;;;;
0000253499;0000253280;CITY;Богородицк;;;20667;;;
0000253768;0000028037;SUBREGION;Веневский район;;;;;;
0000254357;0000253768;CITY;Венев;;;10826;;;
0000254409;0000028037;SUBREGION;Воловский район;;;;;;
0000254716;0000028037;SUBREGION;Ефремовский район;;;;;;
0000255034;0000254716;CITY;Ефремов;;;10828;;;
0000255190;0000028037;SUBREGION;Дубенский район;;;;;;
0000255421;0000028037;SUBREGION;Заокский район;;;;;;
0000256154;0000028037;SUBREGION;Киреевский район;;;;;;
0000256322;0000256154;CITY;Липки;;;37140;;;
0000256626;0000256154;CITY;Болохово;;;37162;301280;;
0000256661;0000256154;CITY;Киреевск;;;20649;;;
0000256783;0000028037;SUBREGION;Кимовский район;;;;;;
0000257015;0000256783;CITY;Кимовск;;;10829;;;
0000257140;0000028037;SUBREGION;Каменский район;;;;;;
0000257331;0000028037;SUBREGION;Куркинский район;;;;;;
0000257544;0000028037;SUBREGION;Ленинский район;;;;;;
0000258567;0000028037;SUBREGION;Новомосковский район;;;;;;
0000258908;0000258567;CITY;Новомосковск;;;10830;;;
0000259308;0000028037;SUBREGION;Плавский район;;;;;;
0000259551;0000259308;CITY;Плавск;;;20662;301470;;
0000259645;0000028037;SUBREGION;Одоевский район;;;;;;
0000259920;0000028037;SUBREGION;Суворовский район;;;;;;
0000260108;0000259920;CITY;Суворов;;;10831;301430;;
0000260261;0000259920;CITY;Чекалин;;;37118;301414;;
0000260280;0000028037;SUBREGION;Тепло-Огаревский район;;;;;;
0000260494;0000028037;SUBREGION;Узловский район;;;;;;
0000260664;0000260494;CITY;Узловая;;;10833;;;
0000261210;0000028037;SUBREGION;Чернский район;;;;;;
0000261770;0000028037;SUBREGION;Щекинский район;;;;;;
0000262392;0000261770;CITY;Советск;;;37124;301205;;
0000262423;0000261770;CITY;Щекино;;;10834;;;
0000262608;0000028037;SUBREGION;Ясногорский район;;;;;;
0000263113;0000262608;CITY;Ясногорск;;;20697;;;
0000028038;0000028024;REGION;Ярославская область;;;10841;;;
0000263227;0000028038;CITY;Ярославль;;;16;;;
0000264296;0000028038;SUBREGION;Ярославский район;;;;;;
0000265488;0000028038;CITY;Переславль-Залесский;;;10837;;;
0000265685;0000028038;SUBREGION;Большесельский район;;;;;;
0000266225;0000028038;SUBREGION;Брейтовский район;;;;;;
0000266518;0000028038;SUBREGION;Борисоглебский район;;;;;;
0000266990;0000028038;SUBREGION;Гаврилов-Ямский район;;;;;;
0000267153;0000266990;CITY;Гаврилов-Ям;;;20257;;;
0000267598;0000028038;SUBREGION;Даниловский район;;;;;;
0000268677;0000267598;CITY;Данилов;;;10835;;;
0000269110;0000028038;SUBREGION;Любимский район;;;;;;
0000269468;0000269110;CITY;Любим;;;20592;152470;;
0000269875;0000028038;SUBREGION;Мышкинский район;;;;;;
0000269973;0000269875;CITY;Мышкин;;;10836;152830;;
0000270246;0000028038;SUBREGION;Некоузский район;;;;;;
0000270809;0000028038;SUBREGION;Некрасовский район;;;;;;
0000271471;0000028038;SUBREGION;Первомайский район;;;;;;
0000271959;0000028038;SUBREGION;Переславский район;;;;;;
0000273240;0000028038;SUBREGION;Ростовский район;;;;;;
0000273315;0000273240;CITY;Ростов;;;10838;;;
0000273963;0000028038;SUBREGION;Пошехонский район;;;;;;
0000274012;0000273963;CITY;Пошехонье;;;20596;152850;;
0000274590;0000028038;SUBREGION;Рыбинский район;;;;;;
0000275366;0000274590;CITY;Рыбинск;;;10839;;;
0000276937;0000028038;SUBREGION;Тутаевский район;;;;;;
0000277626;0000276937;CITY;Тутаев;;;21154;;;
0000277743;0000028038;SUBREGION;Угличский район;;;;;;
0000277748;0000277743;CITY;Углич;;;10840;;;
0000028039;0000028024;REGION;Брянская область;;;10650;;;
0000278519;0000028039;CITY;Брянск;;;191;;;
0000279503;0000028039;CITY;Клинцы;;;10653;;;
0000279864;0000028039;CITY;Сельцо;;;21701;;;
0000279970;0000028039;SUBREGION;Брянский район;;;;;;
0000280959;0000028039;CITY;Новозыбков;;;10654;243020;;
0000281163;0000028039;SUBREGION;Брасовский район;;;;242300;;
0000281537;0000028039;SUBREGION;Выгоничский район;;;;;;
0000281953;0000028039;SUBREGION;Гордеевский район;;;;;;
0000282266;0000028039;SUBREGION;Дубровский район;;;;;;
0000282726;0000028039;SUBREGION;Дятьковский район;;;;;;
0000282948;0000282726;CITY;Дятьково;;;10651;242600;;
0000283123;0000282726;CITY;Фокино;;;26899;;;
0000283258;0000028039;SUBREGION;Жирятинский район;;;;;;
0000283498;0000028039;SUBREGION;Жуковский район;;;;;;
0000283855;0000283498;CITY;Жуковка;;;10652;;;
0000284080;0000028039;SUBREGION;Злынковский район;;;;;;
0000284081;0000284080;CITY;Злынка;;;20184;243600;;
0000284302;0000028039;SUBREGION;Карачевский район;;;;242500;;
0000284649;0000284302;CITY;Карачев;;;10655;242500;;
0000284843;0000028039;SUBREGION;Клетнянский район;;;;242821;;
0000285285;0000028039;SUBREGION;Климовский район;;;;;;
0000285803;0000028039;SUBREGION;Клинцовский район;;;;243650;;
0000286311;0000028039;SUBREGION;Комаричский район;;;;;;
0000286664;0000028039;SUBREGION;Красногорский район;;;;;;
0000287111;0000028039;SUBREGION;Мглинский район;;;;;;
0000287270;0000287111;CITY;Мглин;;;20185;243220;;
0000287544;0000028039;SUBREGION;Навлинский район;;;;;;
0000287978;0000028039;SUBREGION;Новозыбковский район;;;;;;
0000288254;0000028039;SUBREGION;Погарский район;;;;;;
0000288903;0000028039;SUBREGION;Почепский район;;;;;;
0000289650;0000288903;CITY;Почеп;;;20186;243400;;
0000289942;0000028039;SUBREGION;Рогнединский район;;;;;;
0000290261;0000028039;SUBREGION;Севский район;;;;;;
0000290476;0000290261;CITY;Севск;;;20187;242440;;
0000290569;0000028039;SUBREGION;Стародубский район;;;;;;
0000290950;0000290569;CITY;Стародуб;;;20188;243240;;
0000291412;0000028039;SUBREGION;Суземский район;;;;;;
0000291768;0000028039;SUBREGION;Суражский район;;;;;;
0000292042;0000291768;CITY;Сураж;;;20189;243500;;
0000292319;0000028039;SUBREGION;Трубчевский район;;;;;;
0000292612;0000292319;CITY;Трубчевск;;;20190;242220;;
0000292895;0000028039;SUBREGION;Унечский район;;;;;;
0000293065;0000292895;CITY;Унеча;;;20191;;;
0000028040;0000028024;REGION;Воронежская область;;;10672;;;
0000293598;0000028040;CITY;Воронеж;;;193;;;
0000295577;0000028040;SUBREGION;Аннинский район;;;;;;
0000296177;0000028040;SUBREGION;Бобровский район;;;;;;
0000296461;0000296177;CITY;Бобров;;;10673;;;
0000296628;0000028040;CITY;Воронеж-45;;;;394045;;
0000296630;0000028040;CITY;Нововоронеж;;;20268;;;
