ID;FullName;CityName;OblName;Center;NalSumLimit;EngName
647;Зилаир, Башкортостан респ.;Зилаир;Башкортостан респ.;;0.00;
13004;Зубово, Башкортостан респ.;Зубово;Башкортостан респ.;;0.00;
673;Иглино, Башкортостан респ.;Иглино;Башкортостан респ.;;0.00;
630;Исянгулово, Башкортостан респ.;Исянгулово;Башкортостан респ.;;0.00;
672;Ишимбай, Башкортостан респ.;Ишимбай;Башкортостан респ.;;no limit;
668;Калтасы, Башкортостан респ.;Калтасы;Башкортостан респ.;;0.00;
14385;Кандры, Башкортостан респ.;Кандры;Башкортостан респ.;;0.00;
639;Караидель, Башкортостан респ.;Караидель;Башкортостан респ.;;0.00;
13498;Карманово, Янаульский р-н, Башкортостан респ.;Карманово, Янаульский р-н;Башкортостан респ.;;no limit;
655;Кармаскалы, Башкортостан респ.;Кармаскалы;Башкортостан респ.;;0.00;
632;Киргиз-Мияки, Башкортостан респ.;Киргиз-Мияки;Башкортостан респ.;;0.00;
665;Красная Горка, Башкортостан респ.;Красная Горка;Башкортостан респ.;;0.00;
635;Красноусольский, Башкортостан респ.;Красноусольский;Башкортостан респ.;;0.00;
12998;Красный Ключ, Нуримановский р-н, Башкортостан респ;Красный Ключ, Нуримановский р-н;Башкортостан респ.;;0.00;
653;Кумертау, Башкортостан респ.;Кумертау;Башкортостан респ.;;no limit;
1265;Курасково, Башкортостан респ.;Курасково;Башкортостан респ.;;no limit;
669;Кушнаренково, Башкортостан респ.;Кушнаренково;Башкортостан респ.;;0.00;
303;Майск, Башкортостан респ.;Майск;Башкортостан респ.;;0.00;
13205;Максимовка, Башкортостан респ.;Максимовка;Башкортостан респ.;;no limit;
666;Малояз, Башкортостан респ.;Малояз;Башкортостан респ.;;0.00;
2419;Межгорье, Башкортостан респ.;Межгорье;Башкортостан респ.;;0.00;
946;Мелеуз, Башкортостан респ.;Мелеуз;Башкортостан респ.;;no limit;
1139;Месягутово, Башкортостан респ.;Месягутово;Башкортостан респ.;;0.00;
2420;Михайловка, Башкортостан респ.;Михайловка;Башкортостан респ.;;no limit;
644;Мишкино, Башкортостан респ.;Мишкино;Башкортостан респ.;;0.00;
1351;Мокроусово, Башкортостан респ.;Мокроусово;Башкортостан респ.;;0.00;
633;Мраково, Башкортостан респ.;Мраково;Башкортостан респ.;;0.00;
629;Нефтекамск;Нефтекамск;Башкортостан респ.;;no limit;
2421;Никифарово, Башкортостан респ.;Никифарово;Башкортостан респ.;;0.00;
15237;Николаевка, Башкортостан респ.;Николаевка;Башкортостан респ.;;no limit;
652;Николо-Березовка, Башкортостан респ.;Николо-Березовка;Башкортостан респ.;;no limit;
645;Новобелокатай, Башкортостан респ.;Новобелокатай;Башкортостан респ.;;0.00;
13382;Новомуслюмово, Минтлинский р-н, Башкортостан респ.;Новомуслюмово, Минтлинский р-н;Башкортостан респ.;;0.00;
2422;Нурлино, Башкортостан респ.;Нурлино;Башкортостан респ.;;0.00;
657;Октябрьский, Башкортостан респ.;Октябрьский;Башкортостан респ.;;0.00;Oktyabrsky
2423;Прибельский, Башкортостан респ.;Прибельский;Башкортостан респ.;;0.00;
